"feature","Estimate_group","pvalue","fdr","sign_group","method","vs","fold_change","log2FC"
"Scaf4","Group",0.137473160418126,0.323199241266982,"DMSO","DESeq2","DMSO vs T4400",1.07682468929169,0.106783393357995
"Scaf8","Group",0.246471462901874,0.464683388285806,"DMSO","DESeq2","DMSO vs T4400",1.07297699743176,0.101619147812188
"Scai","Group",0.0498637088318193,0.171802374489501,"DMSO","DESeq2","DMSO vs T4400",1.30247701093327,0.381257908776141
"Scamp1","Group",0.00984628682133252,0.0593531065031801,"DMSO","DESeq2","DMSO vs T4400",1.11562769269763,0.157855651258779
"Scamp2","Group",0.35956253345638,0.57850061342806,"T4400","DESeq2","DMSO vs T4400",0.960742763462419,-0.0577778902724046
"Scamp3","Group",0.965386367196485,0.982955133279488,"DMSO","DESeq2","DMSO vs T4400",1.00563181543262,0.00810219850747014
"Scamp4","Group",0.236941588817499,0.453844672564147,"DMSO","DESeq2","DMSO vs T4400",1.07551558031375,0.10502842432264
"Scamp5","Group",0.544925565949499,0.728614090058297,"T4400","DESeq2","DMSO vs T4400",0.970737145263221,-0.0428473971448482
"Scand1","Group",0.648483504604783,0.802782326834053,"T4400","DESeq2","DMSO vs T4400",0.962751191159481,-0.0547650918961962
"Scap","Group",0.0192983529281403,0.0928262830961994,"DMSO","DESeq2","DMSO vs T4400",1.19053191500148,0.251606295952398
"Scaper","Group",0.281392915273399,0.502581100219533,"DMSO","DESeq2","DMSO vs T4400",1.16015719027219,0.214320290061787
"Scara3","Group",0.0489525503759013,0.169937668784211,"T4400","DESeq2","DMSO vs T4400",0.904209695716263,-0.145270707326937
"Scara5","Group",0.50672257727932,0.70164619802193,"DMSO","DESeq2","DMSO vs T4400",1.10102823928901,0.138851471772166
"Scarb1","Group",0.388953171046001,0.604991362908448,"DMSO","DESeq2","DMSO vs T4400",1.04917133649813,0.0692502986315942
"Scarb2","Group",0.29599032784006,0.517768802475117,"DMSO","DESeq2","DMSO vs T4400",1.06952241448151,0.0969667180545766
"Scarf1","Group",0.703423029834273,0.8367508098605,"DMSO","DESeq2","DMSO vs T4400",1.156468641223,0.20972614641903
"Scarf2","Group",7.56448098889133e-05,0.00306889485133369,"T4400","DESeq2","DMSO vs T4400",0.807497035856666,-0.308471130886046
"Scarletltr","Group",0.00938446573278935,0.0574526191035771,"T4400","DESeq2","DMSO vs T4400",0.370867881996968,-1.43102276231218
"Sccpdh","Group",0.189054815357429,0.395782556546333,"T4400","DESeq2","DMSO vs T4400",0.932360040858491,-0.101040920204619
"Scd1","Group",0.0419867369221703,0.153013269462512,"DMSO","DESeq2","DMSO vs T4400",1.16876337327493,0.22498287276245
"Scd2","Group",0.768786102250108,0.879177168008476,"T4400","DESeq2","DMSO vs T4400",0.981499677233792,-0.02694030162616
"Scd3","Group",0.924381198706648,0.964053630407402,"T4400","DESeq2","DMSO vs T4400",0.941466258994435,-0.0870187035568042
"Scd4","Group",0.0489859618742813,0.169978482128677,"DMSO","DESeq2","DMSO vs T4400",1.53986165675362,0.622800743075491
"Scel","Group",0.817126998535614,0.90849055486517,"DMSO","DESeq2","DMSO vs T4400",1.12084848446406,0.164591268789083
"Scfd1","Group",0.599745244338643,0.76981902644513,"DMSO","DESeq2","DMSO vs T4400",1.04318340126695,0.0609928192556618
"Scfd2","Group",0.075269189417037,0.221911647473832,"T4400","DESeq2","DMSO vs T4400",0.856079332420095,-0.224183598277571
"Scg2","Group",0.135518029141611,0.320709590151881,"DMSO","DESeq2","DMSO vs T4400",1.4738676513831,0.559606980833354
"Scg5","Group",0.63967153023796,0.798064881524548,"T4400","DESeq2","DMSO vs T4400",0.8811492276917,-0.182541726343892
"Schip1","Group",0.437749205497142,0.645695948444096,"T4400","DESeq2","DMSO vs T4400",0.735059729760478,-0.444066609117886
"Sclt1","Group",0.833454682379167,0.916195358737018,"DMSO","DESeq2","DMSO vs T4400",1.02787532832526,0.0396652897124249
"Scly","Group",0.0888300442171732,0.246193038079515,"T4400","DESeq2","DMSO vs T4400",0.90595912947215,-0.142482127439078
"Scmh1","Group",0.0521863673761179,0.176810342954061,"DMSO","DESeq2","DMSO vs T4400",1.1105979577535,0.151336648114488
"Scml2","Group",0.803313915449085,0.900246643384608,"DMSO","DESeq2","DMSO vs T4400",1.12375893631265,0.168332588329423
"Scml4","Group",0.114327901114963,0.288197789321485,"T4400","DESeq2","DMSO vs T4400",0.817457181071826,-0.290784931583312
"Scn10a","Group",0.338451080839215,0.559823371956781,"T4400","DESeq2","DMSO vs T4400",0.878852842178362,-0.186306478589125
"Scn1b","Group",0.297088465800677,0.518600289493891,"T4400","DESeq2","DMSO vs T4400",0.935213400180886,-0.096632493251316
"Scn2a1","Group",0.883706767045704,0.945595458576106,"DMSO","DESeq2","DMSO vs T4400",1.06064745401558,0.0849452020934805
"Scn3a","Group",0.705355867043997,0.838419661661645,"T4400","DESeq2","DMSO vs T4400",0.865162460879259,-0.208957026302974
"Scn3b","Group",0.597288950189257,0.768050808262147,"T4400","DESeq2","DMSO vs T4400",0.738873350871062,-0.436600999431897
"Scn4a","Group",0.729956151671177,0.854325273263545,"DMSO","DESeq2","DMSO vs T4400",1.03491267966288,0.049509046051372
"Scn5a","Group",0.305574446678584,0.527209786160599,"T4400","DESeq2","DMSO vs T4400",0.910223136947066,-0.135707836273467
"Scn7a","Group",0.641482540879474,0.79890776474757,"T4400","DESeq2","DMSO vs T4400",0.925818650245451,-0.111198469451757
"Scnm1","Group",0.932842034520536,0.967481891354602,"DMSO","DESeq2","DMSO vs T4400",1.00556827121545,0.00801103410506241
"Scnn1a","Group",0.00467252631853975,0.0368624791002804,"DMSO","DESeq2","DMSO vs T4400",1.73882894307235,0.798116014806983
"Sco1","Group",0.57023668875223,0.748509104498523,"T4400","DESeq2","DMSO vs T4400",0.964495708006112,-0.0521532765736629
"Scoc","Group",0.28931186345841,0.510650594721872,"T4400","DESeq2","DMSO vs T4400",0.90422202680675,-0.145251032817943
"Scp2","Group",0.0210674274828664,0.0981033902406858,"DMSO","DESeq2","DMSO vs T4400",1.11925970953047,0.162544833613979
"Scpep1","Group",0.00109643703857647,0.0151879994448726,"DMSO","DESeq2","DMSO vs T4400",1.33295128968161,0.414624060682857
"Scrib","Group",0.00500331923124533,0.0385120355961803,"T4400","DESeq2","DMSO vs T4400",0.862603786847778,-0.213230045341127
"Scrn1","Group",0.00933698072042405,0.0573419285794543,"T4400","DESeq2","DMSO vs T4400",0.834863803307693,-0.260387234209735
"Scrn2","Group",0.0569521418382298,0.186608030321305,"T4400","DESeq2","DMSO vs T4400",0.882072609344391,-0.181030676259342
"Scrn3","Group",0.903304348531727,0.953878674311591,"DMSO","DESeq2","DMSO vs T4400",1.00935052593144,0.0134272787089441
"Sctr","Group",0.441029656387257,0.648579828033998,"T4400","DESeq2","DMSO vs T4400",0.87947001257372,-0.18529370814947
"Scube2","Group",0.805587500927613,0.901356644394532,"DMSO","DESeq2","DMSO vs T4400",1.12138135561676,0.165276988486641
"Scube3","Group",0.404870679597807,0.619331665858069,"T4400","DESeq2","DMSO vs T4400",0.768630262447298,-0.379638315698262
"Scx","Group",0.00730009943270697,0.0490115115142608,"T4400","DESeq2","DMSO vs T4400",0.809759391038744,-0.304434800373894
"Scyl1","Group",0.160574641346725,0.356247805848431,"DMSO","DESeq2","DMSO vs T4400",1.06524702709436,0.0911880252291457
"Scyl2","Group",0.0594187973548775,0.191084840635378,"DMSO","DESeq2","DMSO vs T4400",1.18564632710896,0.245673724706946
"Scyl3","Group",0.0136548930900249,0.0740463357204703,"DMSO","DESeq2","DMSO vs T4400",1.12586976490069,0.171039953174294
"Sdad1","Group",0.226305029957227,0.441449811861769,"DMSO","DESeq2","DMSO vs T4400",1.07485556535167,0.104142809442135
"Sdc1","Group",0.679513707193496,0.821345827216313,"T4400","DESeq2","DMSO vs T4400",0.96969275484215,-0.0444003901456701
"Sdc2","Group",0.29919120415181,0.520813637820538,"DMSO","DESeq2","DMSO vs T4400",1.06667917425645,0.0931263211402005
"Sdc3","Group",0.681747154569073,0.822927819027176,"DMSO","DESeq2","DMSO vs T4400",1.04439842624781,0.0626721888394194
"Sdc4","Group",0.0435831430714811,0.157159776484652,"DMSO","DESeq2","DMSO vs T4400",1.16400132286225,0.219092697838744
"Sdcbp","Group",0.669227968360786,0.814791917703282,"DMSO","DESeq2","DMSO vs T4400",1.01464569347068,0.0209760372544436
"Sdcbp2","Group",0.421617941788665,0.632851553007457,"DMSO","DESeq2","DMSO vs T4400",1.33297001180377,0.414644324081317
"Sdccag3","Group",0.0335999309330614,0.132464843988592,"DMSO","DESeq2","DMSO vs T4400",1.07772792882382,0.107993017350571
"Sdccag8","Group",0.157613034993182,0.351982692401165,"DMSO","DESeq2","DMSO vs T4400",1.09514520096116,0.131122163724969
"Sde2","Group",0.965616125483497,0.9830121266003,"DMSO","DESeq2","DMSO vs T4400",1.00207156114786,0.00298553969746515
"Sdf2","Group",0.383732015097267,0.600279456770854,"DMSO","DESeq2","DMSO vs T4400",1.04043531512391,0.0571872741065875
"Sdf2l1","Group",0.000170261940041814,0.00497850108048344,"DMSO","DESeq2","DMSO vs T4400",1.63828547060188,0.712186767929758
"Sdf4","Group",0.612921990616557,0.777691861560335,"T4400","DESeq2","DMSO vs T4400",0.970370870884965,-0.043391851375102
"Sdha","Group",0.00267360642502823,0.0260589702206721,"T4400","DESeq2","DMSO vs T4400",0.856344545894989,-0.223736720407074
"Sdhaf1","Group",0.724272553528992,0.850345121898416,"DMSO","DESeq2","DMSO vs T4400",1.05343428052424,0.0751003130928495
"Sdhaf2","Group",0.166107706161912,0.36452053255442,"T4400","DESeq2","DMSO vs T4400",0.941939289026902,-0.0862940183214895
"Sdhaf3","Group",0.954907072833191,0.978123774791012,"T4400","DESeq2","DMSO vs T4400",0.993349358914851,-0.00962689502651906
"Sdhaf4","Group",0.286721388736192,0.507888117378202,"T4400","DESeq2","DMSO vs T4400",0.949460778146181,-0.0748196904501765
"Sdhb","Group",0.00190937417744171,0.0212602321665089,"T4400","DESeq2","DMSO vs T4400",0.850275333426351,-0.23399800910968
"Sdhc","Group",0.00200472218857497,0.0217585700955088,"T4400","DESeq2","DMSO vs T4400",0.853796993560919,-0.228035012393624
"Sdhd","Group",0.019924437858016,0.0945684419992562,"T4400","DESeq2","DMSO vs T4400",0.894025759727392,-0.161611694244363
"Sdk1","Group",0.801931705123581,0.899457110976669,"T4400","DESeq2","DMSO vs T4400",0.863585843885917,-0.211588500349286
"Sdpr","Group",0.221832718049991,0.436741677342759,"DMSO","DESeq2","DMSO vs T4400",1.20317966015287,0.266852083460784
"Sdr39u1","Group",0.304211179766901,0.525724174742799,"DMSO","DESeq2","DMSO vs T4400",1.07261456911375,0.101131754451592
"Sdr42e1","Group",0.412989196290824,0.62610094274261,"DMSO","DESeq2","DMSO vs T4400",1.2971470009143,0.375341984194571
"Sds","Group",0.114287862855404,0.288147869522122,"T4400","DESeq2","DMSO vs T4400",0.512260790413625,-0.965049625973402
"Sdsl","Group",0.610044340564374,0.776251578021328,"DMSO","DESeq2","DMSO vs T4400",1.13269526506013,0.179759777556926
"Sec1","Group",0.410999618341257,0.624347617364999,"T4400","DESeq2","DMSO vs T4400",0.822079902600252,-0.282649470466005
"Sec11a","Group",0.65256549633541,0.805524676475055,"T4400","DESeq2","DMSO vs T4400",0.981560132242018,-0.0268514422443203
"Sec11c","Group",0.381901364123257,0.598577260605825,"DMSO","DESeq2","DMSO vs T4400",1.05495992795477,0.0771882000330406
"Sec13","Group",0.0116638890891093,0.0666533924550671,"T4400","DESeq2","DMSO vs T4400",0.846602382380405,-0.24024354641109
"Sec14l1","Group",0.53075688199149,0.719320802386544,"T4400","DESeq2","DMSO vs T4400",0.974464452104357,-0.0373185371190932
"Sec14l2","Group",0.722597451838423,0.84948301115984,"DMSO","DESeq2","DMSO vs T4400",1.02323297705067,0.0331346656777884
"Sec16a","Group",0.0796836713055969,0.229416797289062,"DMSO","DESeq2","DMSO vs T4400",1.0718499930592,0.100103012686886
"Sec16b","Group",0.980883762845488,0.990061297343333,"T4400","DESeq2","DMSO vs T4400",0.997128074488811,-0.00414927375138664
"Sec22a","Group",0.0484199900711675,0.16870581321591,"T4400","DESeq2","DMSO vs T4400",0.913945988628601,-0.12981918588421
"Sec22b","Group",0.0149902110859226,0.0787096629290332,"T4400","DESeq2","DMSO vs T4400",0.922828495832804,-0.115865541492887
"Sec22c","Group",0.347463036486952,0.56800294335601,"T4400","DESeq2","DMSO vs T4400",0.954876393332332,-0.0666141033808304
"Sec23a","Group",0.637336916439078,0.796461403255153,"DMSO","DESeq2","DMSO vs T4400",1.02381375601313,0.0339532956953022
"Sec23b","Group",0.437668832046571,0.645695948444096,"DMSO","DESeq2","DMSO vs T4400",1.03161684975209,0.044907242465481
"Sec23ip","Group",0.963388165628387,0.982077992594189,"T4400","DESeq2","DMSO vs T4400",0.998364056477561,-0.00236210026555246
"Sec24a","Group",0.0590493568374316,0.190111426942127,"DMSO","DESeq2","DMSO vs T4400",1.17905945945379,0.237636474633288
"Sec24b","Group",0.423352120571178,0.633915267816359,"DMSO","DESeq2","DMSO vs T4400",1.03953834802846,0.0559429794469169
"Sec24c","Group",0.943683645316272,0.973400025011142,"DMSO","DESeq2","DMSO vs T4400",1.00274205682312,0.00395053795269187
"Sec24d","Group",0.0685802830678063,0.209073695329814,"T4400","DESeq2","DMSO vs T4400",0.929032120476542,-0.106199617492431
"Sec31a","Group",0.102708881900632,0.269648686995761,"T4400","DESeq2","DMSO vs T4400",0.954624154793428,-0.0669952536158179
"Sec31b","Group",0.355509540335984,0.575409849327622,"DMSO","DESeq2","DMSO vs T4400",1.21217083784746,0.277593040020884
"Sec61a1","Group",0.292109659951404,0.513690295690904,"DMSO","DESeq2","DMSO vs T4400",1.05227433626086,0.0735108757011624
"Sec61a2","Group",0.824611033410862,0.911823351123674,"DMSO","DESeq2","DMSO vs T4400",1.0101872048756,0.0146226736888903
"Sec61b","Group",0.617692720010123,0.781223538402779,"DMSO","DESeq2","DMSO vs T4400",1.02681985245004,0.0381830942421189
"Sec61g","Group",0.974277640948576,0.987204444505279,"T4400","DESeq2","DMSO vs T4400",0.998664501966383,-0.00192800409980787
"Sec62","Group",0.299550471625845,0.520931408431114,"DMSO","DESeq2","DMSO vs T4400",1.09476191814457,0.130617155800593
"Sec63","Group",0.0495216715892326,0.171221646272151,"DMSO","DESeq2","DMSO vs T4400",1.2250109799036,0.292794680314772
"Secisbp2","Group",0.173194833596468,0.373794245288527,"DMSO","DESeq2","DMSO vs T4400",1.07292982801647,0.101555723733638
"Secisbp2l","Group",0.0303901834705833,0.124271973389932,"DMSO","DESeq2","DMSO vs T4400",1.29261856259663,0.370296614641078
"Sectm1a","Group",0.016544443901112,0.083602867690502,"T4400","DESeq2","DMSO vs T4400",0.739074188792352,-0.436208904493377
"Seh1l","Group",0.134596865492262,0.319401877942673,"DMSO","DESeq2","DMSO vs T4400",1.10873550307402,0.148915241139693
"Sel1l","Group",5.07544820580126e-05,0.00246671256017778,"DMSO","DESeq2","DMSO vs T4400",1.30455271979742,0.383555247760901
"Sel1l3","Group",0.275055521752826,0.496676468394654,"T4400","DESeq2","DMSO vs T4400",0.604060894284777,-0.727234102531671
"Selenbp1","Group",0.000405692380425437,0.00820605042224179,"DMSO","DESeq2","DMSO vs T4400",1.80067113529087,0.848534719385245
"Selenbp2","Group",0.0609901900299265,0.194556293039034,"DMSO","DESeq2","DMSO vs T4400",2.011268005275,1.0081053363022
"Selk","Group",0.011484315174346,0.065915617929338,"DMSO","DESeq2","DMSO vs T4400",1.17416773155331,0.231638514236173
"Selm","Group",0.00102220962621636,0.0144121436409118,"T4400","DESeq2","DMSO vs T4400",0.840290753288075,-0.251039486344454
"Selo","Group",0.753524463936791,0.868981889088103,"DMSO","DESeq2","DMSO vs T4400",1.02443713754372,0.034831459081789
"Selp","Group",0.0326355793597653,0.129849301504068,"DMSO","DESeq2","DMSO vs T4400",2.57881840669649,1.36671018608475
"Selt","Group",0.534878304566511,0.721753724725397,"DMSO","DESeq2","DMSO vs T4400",1.05065833201776,0.0712935895258601
"Sema3a","Group",0.0226591665736339,0.102825536012921,"T4400","DESeq2","DMSO vs T4400",0.739884053957183,-0.434628888857909
"Sema3b","Group",0.0206863495730843,0.0970908430852738,"DMSO","DESeq2","DMSO vs T4400",1.19261680111067,0.254130566131233
"Sema3c","Group",0.000107422480865572,0.00379499532184675,"DMSO","DESeq2","DMSO vs T4400",1.91052870485623,0.933971933718784
"Sema3d","Group",0.024151480675682,0.107072566880981,"DMSO","DESeq2","DMSO vs T4400",1.39817047172894,0.483540271818016
"Sema3e","Group",0.0967831229387554,0.259822865825476,"T4400","DESeq2","DMSO vs T4400",0.83362082624988,-0.26253677414222
"Sema3f","Group",0.195226229809638,0.40348643142079,"T4400","DESeq2","DMSO vs T4400",0.927382719988731,-0.108763249799706
"Sema3g","Group",1.86054939166343e-05,0.001480124208787,"T4400","DESeq2","DMSO vs T4400",0.440872883928223,-1.18156534876906
"Sema4a","Group",0.518577921859852,0.711211802065361,"T4400","DESeq2","DMSO vs T4400",0.899420153699029,-0.152932883422254
"Sema4b","Group",0.172080986566522,0.372302968435657,"T4400","DESeq2","DMSO vs T4400",0.934408728965888,-0.0978743433824269
"Sema4c","Group",0.199091034505501,0.408391865652309,"DMSO","DESeq2","DMSO vs T4400",1.08404982363202,0.116431065414082
"Sema4d","Group",0.282004681652404,0.503352552861649,"T4400","DESeq2","DMSO vs T4400",0.892569722847256,-0.163963225603175
"Sema4f","Group",0.491615367688678,0.689374971529963,"DMSO","DESeq2","DMSO vs T4400",1.09508607245198,0.131044268383026
"Sema4g","Group",0.649854800212879,0.803920802278812,"DMSO","DESeq2","DMSO vs T4400",1.0581510686314,0.0815456108233116
"Sema5a","Group",4.61212725077915e-05,0.00231468299188582,"DMSO","DESeq2","DMSO vs T4400",1.57444270177292,0.654841254855205
"Sema5b","Group",0.178644477524937,0.38167629910413,"T4400","DESeq2","DMSO vs T4400",0.543851235289332,-0.878716023304136
"Sema6a","Group",0.683524176843926,0.824094850415502,"DMSO","DESeq2","DMSO vs T4400",1.04447238853705,0.0627743541118705
"Sema6b","Group",0.0580477691598524,0.188727329700598,"DMSO","DESeq2","DMSO vs T4400",1.38851797488944,0.473545853509658
"Sema6c","Group",0.358618090186264,0.577961327848408,"T4400","DESeq2","DMSO vs T4400",0.933954972222709,-0.0985750983966767
"Sema6d","Group",0.847594920664538,0.924460146313037,"DMSO","DESeq2","DMSO vs T4400",1.01426428854222,0.0204336267875164
"Sema7a","Group",0.00155059242523996,0.0186601473764356,"T4400","DESeq2","DMSO vs T4400",0.723460307434686,-0.467014229254079
"Senp1","Group",0.0187536459762812,0.0911129030031538,"T4400","DESeq2","DMSO vs T4400",0.85638560083929,-0.223667556254541
"Senp2","Group",0.00295690065819261,0.0278112717124589,"DMSO","DESeq2","DMSO vs T4400",1.13318643202887,0.180385233124229
"Senp3","Group",0.0147608242923565,0.0779362765751416,"T4400","DESeq2","DMSO vs T4400",0.907521450242549,-0.139996351731784
"Senp5","Group",0.0142615427615805,0.0761756822674065,"DMSO","DESeq2","DMSO vs T4400",1.14265943044382,0.19239547247266
"Senp6","Group",0.181412524509655,0.385201433253897,"DMSO","DESeq2","DMSO vs T4400",1.14184613231619,0.191368255691761
"Senp7","Group",0.704043823380572,0.837139616310901,"DMSO","DESeq2","DMSO vs T4400",1.04363026049034,0.0616106814129063
"Senp8","Group",0.889542958105448,0.94742645650124,"T4400","DESeq2","DMSO vs T4400",0.988323274544985,-0.0169450790911058
"Sephs1","Group",0.00640548682989971,0.0449552156026476,"T4400","DESeq2","DMSO vs T4400",0.852756385370675,-0.22979444222474
"Sephs2","Group",0.0220135468214252,0.101217185206518,"DMSO","DESeq2","DMSO vs T4400",1.10169445470826,0.139724160570844
"Sepn1","Group",0.978205194712893,0.98902694569795,"T4400","DESeq2","DMSO vs T4400",0.99901654536939,-0.00141952325134571
"Sepp1","Group",0.073425972618624,0.217830385435251,"DMSO","DESeq2","DMSO vs T4400",1.13300102619979,0.180149167859817
"Sepsecs","Group",0.424584672548806,0.635159758072801,"DMSO","DESeq2","DMSO vs T4400",1.06458696006712,0.0902938001739778
"Sepw1","Group",0.982646294790607,0.990978547210771,"T4400","DESeq2","DMSO vs T4400",0.998126523347172,-0.00270539051128556
"Serac1","Group",9.66103508376798e-06,0.00104222075449133,"DMSO","DESeq2","DMSO vs T4400",1.35954971397564,0.443128906636513
"Serbp1","Group",0.0864617465850069,0.241794043866948,"T4400","DESeq2","DMSO vs T4400",0.899027212370699,-0.153563310006271
"Serf1","Group",0.0834660766977376,0.236152778099699,"T4400","DESeq2","DMSO vs T4400",0.901235687945371,-0.150023651040628
"Serf2","Group",0.174929758282618,0.376512797897776,"T4400","DESeq2","DMSO vs T4400",0.911261420758187,-0.134063104166087
"Sergef","Group",0.831763509439194,0.915113372047758,"DMSO","DESeq2","DMSO vs T4400",1.01572334728176,0.0225075085523513
"Serhl","Group",0.596088999301383,0.767179047614802,"T4400","DESeq2","DMSO vs T4400",0.973629838988242,-0.0385547116542332
"Serinc1","Group",1.34819359716722e-05,0.00125478933487982,"DMSO","DESeq2","DMSO vs T4400",1.3564469450723,0.439832620359946
"Serinc2","Group",0.028666699289542,0.119788029681603,"T4400","DESeq2","DMSO vs T4400",0.869782515957008,-0.201273386310307
"Serinc3","Group",0.00289472148817901,0.0274257045852755,"DMSO","DESeq2","DMSO vs T4400",1.20631055531714,0.270601365728239
"Serinc4","Group",0.40695936405536,0.620925891369156,"T4400","DESeq2","DMSO vs T4400",0.893758135069638,-0.16204362650482
"Serinc5","Group",0.505028181853362,0.700323773264034,"T4400","DESeq2","DMSO vs T4400",0.962612760109394,-0.0549725475200321
"Serp1","Group",0.00374071862383366,0.0320119189924226,"DMSO","DESeq2","DMSO vs T4400",1.1926631242693,0.254186601643485
"Serp2","Group",0.780569586866239,0.886883500915602,"T4400","DESeq2","DMSO vs T4400",0.972643010863393,-0.0400177050511156
"Serpina12","Group",0.0460249636763123,0.162960714885307,"DMSO","DESeq2","DMSO vs T4400",1.56944693526465,0.650256250630927
"Serpina1d","Group",0.152395887796042,0.344635482460425,"DMSO","DESeq2","DMSO vs T4400",2.89197165301344,1.5320534111212
"Serpina3c","Group",0.0583138205453822,0.18898766349035,"DMSO","DESeq2","DMSO vs T4400",1.7845262294746,0.835541106685242
"Serpina3f","Group",0.0123457083808408,0.0693229051037748,"DMSO","DESeq2","DMSO vs T4400",4.30026893959068,2.10442688904283
"Serpina3g","Group",4.60787822976659e-06,0.000683501937415378,"DMSO","DESeq2","DMSO vs T4400",2.20507853033661,1.14083003596862
"Serpina3h","Group",0.932861956686518,0.967481891354602,"T4400","DESeq2","DMSO vs T4400",0.989960817559726,-0.0145566701304159
"Serpina3i","Group",0.000150692570735343,0.00456566427078997,"DMSO","DESeq2","DMSO vs T4400",3.67135388198331,1.87631218258672
"Serpina3m","Group",5.09279138126592e-05,0.00246671256017778,"DMSO","DESeq2","DMSO vs T4400",5.31810528062315,2.41091233799466
"Serpina3n","Group",0.000118057437618771,0.00394633312603591,"DMSO","DESeq2","DMSO vs T4400",9.56749858951703,3.2581417832053
"Serpina6","Group",0.17767609886632,0.380581776151684,"T4400","DESeq2","DMSO vs T4400",0.850504828204755,-0.233608668984258
"Serpina9","Group",0.238854100640844,0.456302977344461,"DMSO","DESeq2","DMSO vs T4400",1.53248863544028,0.615876375283269
"Serpinb1a","Group",0.119052885814103,0.29550515844393,"DMSO","DESeq2","DMSO vs T4400",1.20313063818415,0.266793301556205
"Serpinb1b","Group",0.00579059761684628,0.042380719415847,"DMSO","DESeq2","DMSO vs T4400",1.63189245421874,0.706545983242156
"Serpinb1c","Group",0.117018250476883,0.292827549800302,"DMSO","DESeq2","DMSO vs T4400",1.43566963257868,0.521723803287316
"Serpinb2","Group",1.41669160191564e-05,0.00129325992495467,"DMSO","DESeq2","DMSO vs T4400",10.5658652920638,3.40133901658057
"Serpinb6a","Group",0.0114650681001293,0.0658790483057259,"DMSO","DESeq2","DMSO vs T4400",1.15569698977539,0.208763189662671
"Serpinb6b","Group",0.00620924392706475,0.0442540708315326,"DMSO","DESeq2","DMSO vs T4400",1.39576973585277,0.481060955627884
"Serpinb6c","Group",0.74751793078764,0.866546347640508,"DMSO","DESeq2","DMSO vs T4400",1.09672623399387,0.133203443561903
"Serpinb7","Group",0.597113825159909,0.767894958030985,"DMSO","DESeq2","DMSO vs T4400",1.09342487901904,0.12885410708972
"Serpinb8","Group",0.789251222074718,0.891766833479646,"DMSO","DESeq2","DMSO vs T4400",1.02976534699779,0.0423156274177465
"Serpinb9","Group",0.000282034901374062,0.00656694629973213,"DMSO","DESeq2","DMSO vs T4400",1.46167714710517,0.547624686319968
"Serpinb9b","Group",2.76896844886879e-05,0.00180046167634208,"DMSO","DESeq2","DMSO vs T4400",3.48181554517442,1.79983977590376
"Serpinb9c","Group",0.0183253115164697,0.0896435712794671,"DMSO","DESeq2","DMSO vs T4400",1.80927885200345,0.855414777997377
"Serpinb9d","Group",0.0890463486498405,0.246456755058062,"DMSO","DESeq2","DMSO vs T4400",1.34779278254715,0.430598705294471
"Serpinb9e","Group",1.75119473446973e-05,0.00144144583923983,"DMSO","DESeq2","DMSO vs T4400",2.34635522499764,1.23042144582471
"Serpinb9f","Group",0.414159709149245,0.627030150338017,"DMSO","DESeq2","DMSO vs T4400",1.35460812767401,0.43787555709325
"Serpinb9g","Group",0.00133353033789155,0.0171724833998471,"DMSO","DESeq2","DMSO vs T4400",1.66114590159102,0.732178793503547
"Serpinc1","Group",0.841137906940043,0.920234708407432,"T4400","DESeq2","DMSO vs T4400",0.91761614897879,-0.124037313552581
"Serpind1","Group",0.668701729070563,0.814429748714062,"T4400","DESeq2","DMSO vs T4400",0.934278673737707,-0.0980751581712143
"Serpine1","Group",0.495316721877631,0.692859540229613,"T4400","DESeq2","DMSO vs T4400",0.955547691942563,-0.0656002141368019
"Serpine2","Group",0.05096961002928,0.174430965348942,"DMSO","DESeq2","DMSO vs T4400",1.24930320874056,0.321123664822968
"Serpine3","Group",0.592734988361779,0.764905553702406,"T4400","DESeq2","DMSO vs T4400",0.848234970860015,-0.237464131587197
"Serpinf1","Group",0.000216595299330545,0.00572220702514155,"T4400","DESeq2","DMSO vs T4400",0.769922699011718,-0.37721448979503
"Serping1","Group",0.00723281697638294,0.0487436411470389,"DMSO","DESeq2","DMSO vs T4400",1.56011208494693,0.641649682028677
"Serpinh1","Group",0.0376431997911283,0.142802346004706,"T4400","DESeq2","DMSO vs T4400",0.887361482797069,-0.172406162625842
"Serpini1","Group",0.656127231503113,0.807192378108365,"DMSO","DESeq2","DMSO vs T4400",1.17201498200815,0.228991012021857
"Sertad1","Group",0.0089342990936506,0.0559236255814832,"T4400","DESeq2","DMSO vs T4400",0.891460369999425,-0.165757430829712
"Sertad2","Group",0.220251004029726,0.435117173218627,"DMSO","DESeq2","DMSO vs T4400",1.07834491408256,0.108818705221287
"Sertad3","Group",0.0213190715273568,0.098976574598576,"T4400","DESeq2","DMSO vs T4400",0.813658739178563,-0.297504261730916
"Sertad4","Group",0.0285207839905358,0.119416631586366,"T4400","DESeq2","DMSO vs T4400",0.81814154117207,-0.289577639150279
"Sesn1","Group",0.00144517208992405,0.0180045936662454,"T4400","DESeq2","DMSO vs T4400",0.819425880141058,-0.287314636336244
"Sesn2","Group",0.000265251181301077,0.0064128638739004,"DMSO","DESeq2","DMSO vs T4400",1.72794672802496,0.789058740418685
"Sesn3","Group",0.245074255554045,0.463214414532732,"T4400","DESeq2","DMSO vs T4400",0.887925154667871,-0.171490021397873
