"feature","Estimate_group","pvalue","fdr","sign_group","method","vs","fold_change","log2FC"
"Taf4b","Group_safe",0.0533486721451916,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.26500584376289,0.339144049542717
"Taf5","Group_safe",0.433021460728623,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05805781202583,0.0814184581176355
"Taf5l","Group_safe",0.990536618835272,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00089895072075,0.00129632916607339
"Taf6","Group_safe",0.482231963288247,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.968354383879115,-0.0463929747630438
"Taf6l","Group_safe",0.396034352839924,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.927946399050782,-0.107886621492469
"Taf7","Group_safe",0.129805407208186,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.23729070837018,0.307184509408494
"Taf7l","Group_safe",0.572452911824433,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.21367177796541,0.279378315889188
"Taf8","Group_safe",0.642246874000673,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02880083619776,0.0409637203852986
"Taf9","Group_safe",0.904546017489901,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01906970817197,0.0272527406051296
"Taf9b","Group_safe",0.209658240237948,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.15136021835925,0.203339270426555
"Tagap","Group_safe",0.92293008006719,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01198824638491,0.0171925341224669
"Tagap1","Group_safe",0.499562266599328,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05220580477588,0.0734169142219003
"Tagln","Group_safe",0.6256871038064,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.930140102541893,-0.10448005606555
"Tagln2","Group_safe",0.88004307383605,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.012827513539,0.0183885013353776
"Tal2","Group_safe",0.953037069513912,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.987562093122363,-0.0180566341802105
